unit,region,frequency,version,date,fuel_sector,value
t/day,EU,daily,0.2,2019-05-20,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-21,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-22,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-23,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-24,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-25,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-26,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-27,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-28,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-29,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-30,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-31,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-06-01,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-02,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-03,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-04,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-05,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-06,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-07,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-08,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-09,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-10,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-11,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-12,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-13,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-14,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-15,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-16,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-17,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-18,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-19,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-20,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-21,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-22,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-23,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-24,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-25,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-26,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-27,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-28,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-29,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-06-30,Total - All,7614895.28036286
t/day,EU,daily,0.2,2019-07-01,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-02,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-03,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-04,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-05,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-06,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-07,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-08,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-09,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-10,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-11,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-12,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-13,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-14,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-15,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-16,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-17,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-18,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-19,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-20,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-21,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-22,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-23,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-24,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-25,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-26,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-27,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-28,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-29,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-30,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-07-31,Total - All,8159990.61066083
t/day,EU,daily,0.2,2019-08-01,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-02,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-03,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-04,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-05,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-06,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-07,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-08,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-09,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-10,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-11,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-12,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-13,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-14,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-15,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-16,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-17,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-18,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-19,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-20,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-21,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-22,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-23,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-24,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-25,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-26,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-27,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-28,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-29,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-30,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-08-31,Total - All,7718431.6191659
t/day,EU,daily,0.2,2019-09-01,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-02,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-03,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-04,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-05,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-06,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-07,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-08,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-09,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-10,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-11,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-12,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-13,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-14,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-15,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-16,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-17,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-18,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-19,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-20,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-21,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-22,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-23,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-24,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-25,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-26,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-27,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-28,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-29,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-09-30,Total - All,8179748.19654857
t/day,EU,daily,0.2,2019-10-01,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-02,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-03,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-04,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-05,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-06,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-07,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-08,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-09,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-10,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-11,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-12,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-13,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-14,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-15,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-16,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-17,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-18,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-19,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-20,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-21,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-22,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-23,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-24,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-25,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-26,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-27,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-28,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-29,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-30,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-10-31,Total - All,8694934.98549309
t/day,EU,daily,0.2,2019-11-01,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-02,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-03,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-04,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-05,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-06,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-07,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-08,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-09,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-10,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-11,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-12,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-13,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-14,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-15,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-16,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-17,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-18,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-19,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-20,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-21,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-22,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-23,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-24,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-25,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-26,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-27,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-28,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-29,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-11-30,Total - All,9252159.90504571
t/day,EU,daily,0.2,2019-12-01,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-02,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-03,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-04,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-05,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-06,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-07,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-08,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-09,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-10,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-11,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-12,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-13,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-14,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-15,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-16,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-17,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-18,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-19,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-20,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-21,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-22,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-23,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-24,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-25,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-26,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-27,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-28,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-29,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-30,Total - All,9146214.64378157
t/day,EU,daily,0.2,2019-12-31,Total - All,9146214.64378157
t/day,EU,daily,0.2,2020-01-01,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-02,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-03,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-04,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-05,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-06,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-07,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-08,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-09,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-10,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-11,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-12,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-13,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-14,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-15,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-16,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-17,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-18,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-19,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-20,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-21,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-22,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-23,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-24,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-25,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-26,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-27,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-28,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-29,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-30,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-01-31,Total - All,9497253.59935295
t/day,EU,daily,0.2,2020-02-01,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-02,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-03,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-04,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-05,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-06,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-07,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-08,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-09,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-10,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-11,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-12,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-13,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-14,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-15,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-16,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-17,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-18,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-19,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-20,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-21,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-22,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-23,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-24,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-25,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-26,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-27,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-28,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-02-29,Total - All,9080461.34588273
t/day,EU,daily,0.2,2020-03-01,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-02,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-03,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-04,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-05,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-06,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-07,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-08,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-09,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-10,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-11,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-12,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-13,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-14,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-15,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-16,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-17,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-18,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-19,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-20,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-21,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-22,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-23,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-24,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-25,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-26,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-27,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-28,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-29,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-30,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-03-31,Total - All,8213787.46921599
t/day,EU,daily,0.2,2020-04-01,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-02,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-03,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-04,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-05,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-06,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-07,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-08,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-09,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-10,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-11,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-12,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-13,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-14,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-15,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-16,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-17,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-18,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-19,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-20,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-21,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-22,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-23,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-24,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-25,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-26,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-27,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-28,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-29,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-04-30,Total - All,6357933.53882783
t/day,EU,daily,0.2,2020-05-01,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-02,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-03,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-04,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-05,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-06,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-07,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-08,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-09,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-10,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-11,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-12,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-13,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-14,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-15,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-16,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-17,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-18,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-19,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-20,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-21,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-22,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-23,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-24,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-25,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-26,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-27,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-28,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-29,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-30,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-05-31,Total - All,6349132.69600026
t/day,EU,daily,0.2,2020-06-01,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-02,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-03,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-04,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-05,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-06,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-07,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-08,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-09,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-10,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-11,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-12,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-13,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-14,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-15,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-16,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-17,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-18,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-19,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-20,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-21,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-22,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-23,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-24,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-25,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-26,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-27,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-28,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-29,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-06-30,Total - All,6811903.41827238
t/day,EU,daily,0.2,2020-07-01,Total - All,7290708.63322457
t/day,EU,daily,0.2,2020-07-02,Total - All,7290708.63322457
t/day,EU,daily,0.2,2020-07-03,Total - All,7290708.63322457
